store_group,article_id,valid_from,valid_to
SG_HWY_18,ART00130,2025-10-19,2099-12-31
SG_METRO_36,ART00130,2025-07-22,2099-12-31
SG_METRO_04,ART00130,2025-04-27,2099-12-31
SG_CBD_35,ART00130,2025-04-20,2099-12-31
SG_METRO_32,ART00130,2024-12-21,2099-12-31
SG_CBD_31,ART00130,2024-12-22,2099-12-31
SG_METRO_20,ART00130,2026-01-15,2099-12-31
SG_HWY_14,ART00130,2025-05-22,2099-12-31
SG_CBD_15,ART00130,2025-12-07,2099-12-31
SG_REGIONAL_29,ART00130,2024-11-18,2099-12-31
SG_CBD_07,ART00130,2023-08-21,2099-12-31
SG_REGIONAL_05,ART00130,2023-12-27,2099-12-31
SG_REGIONAL_01,ART00130,2025-07-28,2099-12-31
SG_CBD_39,ART00130,2025-05-27,2099-12-31
SG_METRO_16,ART00130,2025-02-03,2099-12-31
SG_REGIONAL_37,ART00130,2023-12-29,2099-12-31
SG_CBD_03,ART00130,2026-02-06,2099-12-31
SG_REGIONAL_33,ART00130,2023-11-30,2099-12-31
SG_REGIONAL_09,ART00130,2026-01-16,2099-12-31
SG_METRO_12,ART00130,2025-06-11,2099-12-31
SG_METRO_08,ART00130,2025-02-20,2099-12-31
SG_REGIONAL_13,ART00130,2024-08-06,2099-12-31
SG_CBD_11,ART00130,2025-06-14,2099-12-31
SG_HWY_18,ART00131,2025-08-08,2099-12-31
SG_HWY_06,ART00131,2025-04-25,2099-12-31
SG_REGIONAL_05,ART00131,2025-03-21,2099-12-31
SG_HWY_38,ART00131,2023-01-16,2099-12-31
SG_REGIONAL_37,ART00131,2025-02-06,2099-12-31
SG_REGIONAL_01,ART00131,2024-04-03,2099-12-31
SG_HWY_26,ART00131,2025-11-05,2099-12-31
SG_METRO_36,ART00131,2024-08-03,2099-12-31
SG_CBD_31,ART00131,2024-07-02,2099-12-31
SG_CBD_23,ART00131,2024-06-25,2099-12-31
SG_METRO_24,ART00131,2024-09-21,2099-12-31
SG_CBD_19,ART00131,2025-04-29,2099-12-31
SG_REGIONAL_17,ART00131,2024-05-09,2099-12-31
SG_CBD_03,ART00131,2023-01-09,2099-12-31
SG_METRO_20,ART00131,2025-04-29,2099-12-31
SG_HWY_14,ART00131,2023-03-08,2099-12-31
SG_METRO_16,ART00131,2023-02-01,2099-12-31
SG_CBD_39,ART00131,2023-02-23,2099-12-31
SG_HWY_34,ART00131,2023-11-11,2099-12-31
SG_REGIONAL_09,ART00131,2025-02-05,2099-12-31
SG_REGIONAL_13,ART00131,2025-11-28,2099-12-31
SG_METRO_32,ART00131,2024-10-12,2099-12-31
SG_CBD_07,ART00131,2024-11-17,2099-12-31
SG_REGIONAL_29,ART00131,2023-12-16,2099-12-31
SG_METRO_12,ART00131,2026-03-17,2099-12-31
SG_REGIONAL_21,ART00131,2025-05-30,2099-12-31
SG_REGIONAL_33,ART00131,2024-05-10,2099-12-31
SG_CBD_27,ART00131,2026-02-12,2099-12-31
SG_HWY_30,ART00131,2025-03-12,2099-12-31
SG_REGIONAL_25,ART00132,2025-06-14,2099-12-31
SG_CBD_03,ART00132,2023-01-24,2099-12-31
SG_METRO_36,ART00132,2026-04-30,2099-12-31
SG_CBD_27,ART00132,2023-11-10,2099-12-31
SG_METRO_08,ART00132,2023-02-26,2099-12-31
SG_METRO_24,ART00132,2026-01-18,2099-12-31
SG_CBD_11,ART00132,2023-06-11,2099-12-31
SG_CBD_39,ART00132,2026-03-17,2099-12-31
SG_METRO_20,ART00132,2025-02-22,2099-12-31
SG_METRO_16,ART00132,2023-02-21,2099-12-31
SG_REGIONAL_05,ART00132,2023-09-25,2099-12-31
SG_REGIONAL_13,ART00132,2025-07-18,2099-12-31
SG_CBD_07,ART00132,2025-01-03,2099-12-31
SG_HWY_38,ART00132,2024-01-18,2099-12-31
SG_HWY_22,ART00132,2024-05-05,2099-12-31
SG_METRO_04,ART00132,2024-03-30,2099-12-31
SG_HWY_30,ART00132,2024-08-31,2099-12-31
SG_HWY_26,ART00132,2024-02-01,2099-12-31
SG_CBD_31,ART00132,2026-01-01,2099-12-31
SG_HWY_18,ART00132,2024-05-17,2099-12-31
SG_METRO_12,ART00132,2025-02-13,2099-12-31
SG_CBD_35,ART00132,2024-06-17,2099-12-31
SG_REGIONAL_17,ART00132,2023-04-16,2099-12-31
SG_REGIONAL_29,ART00132,2024-07-17,2099-12-31
SG_HWY_10,ART00132,2023-06-19,2099-12-31
SG_METRO_32,ART00132,2023-10-22,2099-12-31
SG_REGIONAL_01,ART00132,2023-02-17,2099-12-31
SG_METRO_28,ART00132,2026-04-01,2099-12-31
SG_METRO_00,ART00132,2023-07-31,2099-12-31
SG_REGIONAL_29,ART00133,2024-03-01,2099-12-31
SG_HWY_38,ART00133,2025-03-11,2099-12-31
SG_CBD_07,ART00133,2023-07-26,2099-12-31
SG_HWY_06,ART00133,2025-10-02,2099-12-31
SG_HWY_18,ART00133,2025-04-27,2099-12-31
SG_METRO_16,ART00133,2023-05-31,2099-12-31
SG_CBD_11,ART00133,2025-09-23,2099-12-31
SG_REGIONAL_05,ART00133,2023-06-06,2099-12-31
SG_HWY_02,ART00133,2024-03-06,2099-12-31
SG_CBD_15,ART00133,2025-05-09,2099-12-31
SG_CBD_27,ART00133,2025-02-07,2099-12-31
SG_METRO_32,ART00133,2024-10-04,2099-12-31
SG_METRO_28,ART00135,2023-03-02,2099-12-31
SG_HWY_10,ART00135,2024-11-01,2099-12-31
SG_CBD_11,ART00135,2023-10-11,2099-12-31
SG_CBD_19,ART00135,2024-03-26,2099-12-31
SG_METRO_00,ART00135,2023-06-20,2099-12-31
SG_REGIONAL_37,ART00135,2023-09-17,2099-12-31
SG_HWY_02,ART00135,2024-07-02,2099-12-31
SG_CBD_07,ART00135,2024-07-14,2099-12-31
SG_REGIONAL_21,ART00135,2025-09-13,2099-12-31
SG_HWY_34,ART00135,2024-02-13,2099-12-31
SG_CBD_15,ART00135,2023-07-08,2099-12-31
SG_METRO_36,ART00135,2024-12-14,2099-12-31
SG_CBD_39,ART00135,2026-02-03,2099-12-31
SG_REGIONAL_17,ART00135,2024-08-25,2099-12-31
SG_CBD_35,ART00135,2025-08-14,2099-12-31
SG_REGIONAL_05,ART00135,2025-10-12,2099-12-31
SG_METRO_16,ART00135,2025-06-12,2099-12-31
SG_METRO_08,ART00135,2025-11-15,2099-12-31
SG_CBD_03,ART00135,2025-03-30,2099-12-31
SG_HWY_06,ART00135,2024-01-31,2099-12-31
SG_CBD_27,ART00135,2024-05-27,2099-12-31
SG_REGIONAL_25,ART00135,2023-12-21,2099-12-31
SG_HWY_26,ART00135,2024-02-10,2099-12-31
SG_HWY_18,ART00135,2024-07-29,2099-12-31
SG_METRO_04,ART00135,2025-03-15,2099-12-31
SG_CBD_31,ART00135,2023-07-30,2099-12-31
SG_REGIONAL_13,ART00135,2026-04-10,2099-12-31
SG_METRO_24,ART00135,2026-04-18,2099-12-31
SG_REGIONAL_01,ART00135,2024-09-30,2099-12-31
SG_HWY_14,ART00135,2023-12-06,2099-12-31
SG_REGIONAL_13,ART00136,2024-03-16,2099-12-31
SG_CBD_31,ART00136,2025-01-31,2099-12-31
SG_CBD_27,ART00136,2025-01-31,2099-12-31
SG_METRO_28,ART00136,2023-10-25,2099-12-31
SG_REGIONAL_37,ART00136,2024-10-05,2099-12-31
SG_REGIONAL_17,ART00136,2023-09-08,2099-12-31
SG_METRO_20,ART00136,2023-01-20,2099-12-31
SG_HWY_06,ART00136,2024-10-14,2099-12-31
SG_METRO_24,ART00136,2023-01-23,2099-12-31
SG_CBD_39,ART00136,2024-11-04,2099-12-31
SG_METRO_32,ART00136,2024-03-13,2099-12-31
SG_HWY_18,ART00136,2025-08-11,2099-12-31
SG_CBD_11,ART00136,2026-03-08,2099-12-31
SG_CBD_35,ART00136,2024-10-20,2099-12-31
SG_REGIONAL_33,ART00136,2024-04-21,2099-12-31
SG_HWY_02,ART00136,2026-02-24,2099-12-31
SG_HWY_14,ART00136,2023-05-16,2099-12-31
SG_REGIONAL_05,ART00136,2025-02-28,2099-12-31
SG_REGIONAL_01,ART00136,2024-08-03,2099-12-31
SG_METRO_16,ART00136,2024-03-10,2099-12-31
SG_METRO_08,ART00136,2025-12-15,2099-12-31
SG_METRO_36,ART00136,2024-03-21,2099-12-31
SG_HWY_30,ART00136,2023-07-30,2099-12-31
SG_REGIONAL_09,ART00136,2026-02-22,2099-12-31
SG_HWY_26,ART00136,2024-07-23,2099-12-31
SG_REGIONAL_29,ART00136,2023-06-03,2099-12-31
SG_METRO_00,ART00136,2026-03-21,2099-12-31
SG_REGIONAL_21,ART00136,2025-05-13,2099-12-31
SG_HWY_38,ART00136,2025-06-10,2099-12-31
SG_HWY_22,ART00136,2024-10-12,2099-12-31
SG_CBD_23,ART00136,2024-10-17,2099-12-31
SG_CBD_15,ART00136,2024-02-10,2099-12-31
SG_HWY_10,ART00136,2024-02-08,2099-12-31
SG_METRO_12,ART00136,2023-04-12,2099-12-31
SG_HWY_34,ART00136,2025-10-08,2099-12-31
SG_HWY_02,ART00137,2024-11-21,2099-12-31
SG_REGIONAL_17,ART00137,2023-02-03,2099-12-31
SG_HWY_26,ART00137,2023-05-23,2099-12-31
SG_CBD_07,ART00137,2025-08-20,2099-12-31
SG_METRO_36,ART00137,2023-07-14,2099-12-31
SG_METRO_28,ART00137,2025-04-30,2099-12-31
SG_HWY_10,ART00137,2024-09-08,2099-12-31
SG_METRO_20,ART00137,2024-07-16,2099-12-31
SG_METRO_24,ART00137,2024-10-11,2099-12-31
SG_CBD_35,ART00137,2024-12-09,2099-12-31
SG_HWY_18,ART00137,2025-03-30,2099-12-31
SG_METRO_00,ART00137,2023-06-13,2099-12-31
SG_REGIONAL_09,ART00137,2026-02-13,2099-12-31
SG_HWY_34,ART00137,2024-10-03,2099-12-31
SG_METRO_32,ART00137,2025-10-08,2099-12-31
SG_REGIONAL_29,ART00137,2023-04-07,2099-12-31
SG_REGIONAL_37,ART00137,2025-03-16,2099-12-31
SG_HWY_14,ART00137,2024-09-03,2099-12-31
SG_CBD_27,ART00137,2025-07-19,2099-12-31
SG_METRO_04,ART00137,2025-10-07,2099-12-31
SG_METRO_12,ART00137,2023-09-06,2099-12-31
SG_REGIONAL_01,ART00137,2025-02-04,2099-12-31
SG_HWY_38,ART00137,2023-07-30,2099-12-31
SG_METRO_16,ART00137,2023-03-01,2099-12-31
SG_CBD_31,ART00137,2024-04-03,2099-12-31
SG_METRO_00,ART00138,2025-01-25,2099-12-31
SG_METRO_08,ART00138,2026-01-05,2099-12-31
SG_HWY_06,ART00138,2023-01-11,2099-12-31
SG_METRO_20,ART00138,2023-04-18,2099-12-31
SG_HWY_14,ART00138,2023-03-30,2099-12-31
SG_HWY_10,ART00138,2023-08-15,2099-12-31
SG_REGIONAL_05,ART00138,2023-04-09,2099-12-31
SG_METRO_12,ART00138,2024-09-15,2099-12-31
SG_CBD_23,ART00138,2023-06-03,2099-12-31
SG_METRO_28,ART00138,2024-06-24,2099-12-31
SG_CBD_39,ART00139,2024-05-07,2099-12-31
SG_METRO_24,ART00139,2026-03-29,2099-12-31
SG_REGIONAL_17,ART00139,2025-09-05,2099-12-31
SG_HWY_10,ART00139,2025-09-30,2099-12-31
SG_METRO_08,ART00139,2024-07-28,2099-12-31
SG_REGIONAL_29,ART00139,2024-10-21,2099-12-31
SG_CBD_07,ART00139,2025-09-15,2099-12-31
SG_CBD_35,ART00139,2024-04-07,2099-12-31
SG_METRO_20,ART00139,2023-07-08,2099-12-31
SG_CBD_27,ART00139,2024-06-24,2099-12-31
SG_METRO_04,ART00139,2024-08-29,2099-12-31
SG_HWY_38,ART00139,2023-06-19,2099-12-31
SG_HWY_18,ART00139,2024-12-23,2099-12-31
SG_REGIONAL_13,ART00139,2026-02-17,2099-12-31
SG_CBD_31,ART00139,2024-05-11,2099-12-31
SG_HWY_14,ART00139,2024-02-26,2099-12-31
SG_REGIONAL_21,ART00139,2023-06-09,2099-12-31
SG_CBD_03,ART00139,2023-06-03,2099-12-31
SG_METRO_16,ART00139,2025-10-09,2099-12-31
SG_CBD_23,ART00139,2023-05-04,2099-12-31
SG_METRO_00,ART00140,2024-09-30,2099-12-31
SG_REGIONAL_13,ART00140,2025-07-18,2099-12-31
SG_REGIONAL_29,ART00140,2023-11-12,2099-12-31
SG_METRO_24,ART00140,2025-10-30,2099-12-31
SG_METRO_12,ART00140,2023-08-05,2099-12-31
SG_CBD_31,ART00140,2023-09-24,2099-12-31
SG_HWY_06,ART00140,2024-03-24,2099-12-31
SG_REGIONAL_21,ART00140,2025-01-14,2099-12-31
SG_HWY_38,ART00140,2025-02-28,2099-12-31
SG_HWY_26,ART00140,2025-07-15,2099-12-31
SG_HWY_18,ART00140,2025-11-17,2099-12-31
SG_METRO_36,ART00140,2024-02-20,2099-12-31
SG_METRO_16,ART00140,2025-03-30,2099-12-31
SG_CBD_27,ART00140,2024-01-20,2099-12-31
SG_HWY_10,ART00140,2023-05-21,2099-12-31
SG_METRO_28,ART00140,2024-07-23,2099-12-31
SG_HWY_10,ART00141,2023-06-22,2099-12-31
SG_CBD_19,ART00141,2024-12-26,2099-12-31
SG_METRO_36,ART00141,2025-06-02,2099-12-31
SG_HWY_06,ART00141,2024-03-10,2099-12-31
SG_REGIONAL_09,ART00141,2023-11-05,2099-12-31
SG_REGIONAL_29,ART00141,2025-03-23,2099-12-31
SG_REGIONAL_37,ART00141,2025-10-25,2099-12-31
SG_CBD_07,ART00141,2025-06-01,2099-12-31
SG_CBD_15,ART00141,2025-11-06,2099-12-31
SG_METRO_00,ART00141,2024-11-14,2099-12-31
SG_METRO_28,ART00141,2023-04-19,2099-12-31
SG_HWY_14,ART00141,2025-06-22,2099-12-31
SG_REGIONAL_05,ART00141,2024-07-12,2099-12-31
SG_METRO_08,ART00141,2025-01-27,2099-12-31
SG_HWY_30,ART00141,2023-07-20,2099-12-31
SG_CBD_31,ART00141,2023-04-11,2099-12-31
SG_REGIONAL_21,ART00141,2025-02-22,2099-12-31
SG_METRO_16,ART00141,2025-05-15,2099-12-31
SG_HWY_34,ART00141,2024-02-02,2099-12-31
SG_CBD_11,ART00141,2024-08-25,2099-12-31
SG_HWY_26,ART00141,2024-01-23,2099-12-31
SG_CBD_03,ART00141,2025-04-04,2099-12-31
SG_REGIONAL_17,ART00141,2023-12-28,2099-12-31
SG_REGIONAL_17,ART00142,2025-10-11,2099-12-31
SG_REGIONAL_33,ART00142,2024-02-26,2099-12-31
SG_CBD_31,ART00142,2023-12-17,2099-12-31
SG_HWY_38,ART00142,2024-02-21,2099-12-31
SG_CBD_27,ART00142,2024-12-12,2099-12-31
SG_HWY_06,ART00142,2024-08-12,2099-12-31
SG_CBD_03,ART00142,2024-08-12,2099-12-31
SG_CBD_15,ART00142,2023-01-07,2099-12-31
SG_CBD_07,ART00142,2023-07-13,2099-12-31
SG_REGIONAL_37,ART00142,2024-01-15,2099-12-31
SG_METRO_36,ART00142,2025-10-27,2099-12-31
SG_REGIONAL_01,ART00142,2025-09-03,2099-12-31
SG_METRO_28,ART00142,2024-09-17,2099-12-31
SG_HWY_18,ART00142,2024-05-03,2099-12-31
SG_METRO_08,ART00142,2023-12-15,2099-12-31
SG_HWY_30,ART00142,2024-10-07,2099-12-31
SG_HWY_02,ART00142,2023-05-23,2099-12-31
SG_CBD_39,ART00142,2023-12-08,2099-12-31
SG_REGIONAL_29,ART00142,2024-01-19,2099-12-31
SG_REGIONAL_25,ART00142,2024-11-11,2099-12-31
SG_METRO_24,ART00142,2025-07-21,2099-12-31
SG_METRO_12,ART00142,2023-10-18,2099-12-31
SG_HWY_26,ART00142,2023-01-27,2099-12-31
SG_HWY_22,ART00142,2025-08-29,2099-12-31
SG_REGIONAL_21,ART00142,2025-05-26,2099-12-31
SG_METRO_32,ART00142,2024-11-15,2099-12-31
SG_CBD_11,ART00142,2023-02-12,2099-12-31
SG_REGIONAL_13,ART00142,2023-12-30,2099-12-31
SG_METRO_04,ART00142,2024-06-24,2099-12-31
SG_METRO_04,ART00143,2024-11-14,2099-12-31
SG_HWY_10,ART00143,2025-11-26,2099-12-31
SG_METRO_00,ART00143,2025-09-18,2099-12-31
SG_HWY_22,ART00143,2023-08-19,2099-12-31
SG_HWY_30,ART00143,2024-07-06,2099-12-31
SG_REGIONAL_37,ART00143,2025-11-29,2099-12-31
SG_CBD_31,ART00143,2023-02-12,2099-12-31
SG_CBD_15,ART00143,2023-10-30,2099-12-31
SG_CBD_35,ART00143,2025-04-20,2099-12-31
SG_CBD_03,ART00143,2024-03-27,2099-12-31
SG_REGIONAL_01,ART00143,2023-10-18,2099-12-31
SG_HWY_26,ART00143,2025-01-01,2099-12-31
SG_HWY_34,ART00143,2025-10-16,2099-12-31
SG_HWY_18,ART00143,2023-03-05,2099-12-31
SG_REGIONAL_21,ART00143,2024-05-15,2099-12-31
SG_REGIONAL_09,ART00143,2026-03-28,2099-12-31
SG_CBD_07,ART00143,2025-06-01,2099-12-31
SG_METRO_16,ART00143,2025-01-06,2099-12-31
SG_METRO_36,ART00143,2024-02-27,2099-12-31
SG_REGIONAL_05,ART00143,2023-07-02,2099-12-31
SG_CBD_39,ART00143,2024-02-01,2099-12-31
SG_REGIONAL_33,ART00143,2025-02-12,2099-12-31
SG_METRO_28,ART00143,2023-08-10,2099-12-31
SG_METRO_24,ART00143,2024-07-14,2099-12-31
SG_HWY_38,ART00143,2026-01-20,2099-12-31
SG_CBD_23,ART00143,2025-07-09,2099-12-31
SG_HWY_14,ART00143,2025-12-15,2099-12-31
SG_CBD_11,ART00143,2023-12-25,2099-12-31
SG_METRO_20,ART00143,2024-06-27,2099-12-31
SG_METRO_08,ART00143,2024-12-15,2099-12-31
SG_CBD_19,ART00143,2024-11-09,2099-12-31
SG_REGIONAL_13,ART00143,2025-03-11,2099-12-31
SG_REGIONAL_25,ART00143,2026-04-21,2099-12-31
SG_HWY_02,ART00143,2025-05-04,2099-12-31
SG_REGIONAL_17,ART00143,2024-07-19,2099-12-31
SG_CBD_27,ART00143,2024-09-25,2099-12-31
SG_HWY_06,ART00143,2024-01-26,2099-12-31
SG_REGIONAL_29,ART00143,2023-03-26,2099-12-31
SG_REGIONAL_33,ART00144,2025-07-18,2099-12-31
SG_REGIONAL_21,ART00144,2023-03-25,2099-12-31
SG_CBD_07,ART00144,2024-03-21,2099-12-31
SG_CBD_27,ART00144,2024-08-02,2099-12-31
SG_REGIONAL_29,ART00144,2026-04-29,2099-12-31
SG_HWY_22,ART00144,2023-09-10,2099-12-31
SG_HWY_18,ART00144,2023-04-19,2099-12-31
SG_REGIONAL_37,ART00144,2025-09-27,2099-12-31
SG_METRO_00,ART00144,2024-09-18,2099-12-31
SG_CBD_15,ART00144,2023-01-11,2099-12-31
SG_CBD_35,ART00144,2025-05-31,2099-12-31
SG_HWY_38,ART00144,2024-12-22,2099-12-31
SG_METRO_04,ART00144,2023-01-02,2099-12-31
SG_HWY_14,ART00144,2023-04-13,2099-12-31
SG_METRO_28,ART00144,2024-05-29,2099-12-31
SG_METRO_36,ART00144,2023-10-10,2099-12-31
SG_METRO_16,ART00144,2024-12-18,2099-12-31
SG_REGIONAL_09,ART00144,2024-08-03,2099-12-31
SG_CBD_19,ART00144,2025-10-25,2099-12-31
SG_REGIONAL_17,ART00144,2026-02-22,2099-12-31
SG_REGIONAL_05,ART00144,2023-11-14,2099-12-31
SG_HWY_34,ART00144,2023-06-26,2099-12-31
SG_HWY_30,ART00144,2024-07-08,2099-12-31
SG_CBD_39,ART00144,2023-10-20,2099-12-31
SG_HWY_02,ART00144,2024-02-07,2099-12-31
SG_METRO_12,ART00144,2025-06-03,2099-12-31
SG_METRO_24,ART00144,2026-04-13,2099-12-31
SG_CBD_31,ART00144,2023-06-15,2099-12-31
SG_HWY_14,ART00145,2026-03-30,2099-12-31
SG_HWY_02,ART00145,2023-10-13,2099-12-31
SG_HWY_30,ART00145,2024-02-13,2099-12-31
SG_HWY_22,ART00145,2024-05-27,2099-12-31
SG_CBD_15,ART00145,2023-10-05,2099-12-31
SG_METRO_24,ART00145,2025-05-02,2099-12-31
SG_CBD_27,ART00145,2026-02-09,2099-12-31
SG_REGIONAL_25,ART00145,2024-02-13,2099-12-31
SG_HWY_06,ART00145,2024-09-08,2099-12-31
SG_METRO_28,ART00145,2024-09-16,2099-12-31
SG_METRO_08,ART00145,2023-06-25,2099-12-31
SG_REGIONAL_09,ART00145,2024-08-31,2099-12-31
SG_CBD_19,ART00145,2026-03-06,2099-12-31
SG_REGIONAL_37,ART00145,2025-08-02,2099-12-31
SG_REGIONAL_05,ART00145,2026-01-22,2099-12-31
SG_HWY_18,ART00145,2024-01-11,2099-12-31
SG_REGIONAL_13,ART00145,2025-02-08,2099-12-31
SG_REGIONAL_21,ART00145,2025-06-13,2099-12-31
SG_HWY_10,ART00145,2023-07-16,2099-12-31
SG_REGIONAL_33,ART00146,2023-02-24,2099-12-31
SG_METRO_28,ART00146,2025-05-12,2099-12-31
SG_METRO_20,ART00146,2023-07-01,2099-12-31
SG_METRO_32,ART00146,2023-10-15,2099-12-31
SG_HWY_22,ART00146,2024-09-11,2099-12-31
SG_REGIONAL_29,ART00146,2024-05-11,2099-12-31
SG_CBD_35,ART00146,2026-04-03,2099-12-31
SG_CBD_27,ART00146,2025-11-14,2099-12-31
SG_HWY_34,ART00146,2025-02-03,2099-12-31
SG_REGIONAL_13,ART00146,2023-09-18,2099-12-31
SG_HWY_30,ART00146,2026-01-17,2099-12-31
SG_HWY_14,ART00146,2026-03-04,2099-12-31
SG_METRO_00,ART00146,2024-08-23,2099-12-31
SG_REGIONAL_17,ART00146,2023-04-20,2099-12-31
SG_REGIONAL_25,ART00147,2023-11-13,2099-12-31
SG_METRO_08,ART00147,2024-09-08,2099-12-31
SG_CBD_39,ART00147,2024-09-28,2099-12-31
SG_METRO_00,ART00147,2023-01-14,2099-12-31
SG_REGIONAL_29,ART00147,2025-09-20,2099-12-31
SG_REGIONAL_33,ART00147,2024-02-16,2099-12-31
SG_CBD_35,ART00147,2023-08-23,2099-12-31
SG_CBD_03,ART00147,2023-05-18,2099-12-31
SG_REGIONAL_05,ART00147,2023-01-01,2099-12-31
SG_REGIONAL_01,ART00147,2023-11-10,2099-12-31
SG_HWY_38,ART00147,2023-09-05,2099-12-31
SG_HWY_26,ART00147,2025-11-30,2099-12-31
SG_METRO_20,ART00147,2023-07-18,2099-12-31
SG_METRO_32,ART00147,2024-05-21,2099-12-31
SG_HWY_10,ART00147,2024-02-23,2099-12-31
SG_CBD_19,ART00147,2023-08-01,2099-12-31
SG_METRO_28,ART00147,2025-08-28,2099-12-31
SG_REGIONAL_09,ART00147,2023-02-20,2099-12-31
SG_HWY_18,ART00147,2025-11-01,2099-12-31
SG_CBD_15,ART00147,2025-06-27,2099-12-31
SG_REGIONAL_37,ART00147,2025-03-11,2099-12-31
SG_HWY_30,ART00147,2023-04-24,2099-12-31
SG_CBD_23,ART00147,2023-09-07,2099-12-31
SG_METRO_16,ART00147,2024-09-06,2099-12-31
SG_REGIONAL_21,ART00147,2025-04-08,2099-12-31
SG_CBD_11,ART00147,2025-09-17,2099-12-31
SG_REGIONAL_17,ART00147,2024-01-12,2099-12-31
SG_HWY_34,ART00147,2024-04-26,2099-12-31
SG_HWY_02,ART00147,2026-01-24,2099-12-31
SG_METRO_12,ART00147,2024-06-17,2099-12-31
SG_CBD_07,ART00147,2025-06-18,2099-12-31
SG_HWY_14,ART00147,2023-09-10,2099-12-31
SG_REGIONAL_13,ART00147,2025-06-04,2099-12-31
SG_CBD_31,ART00147,2023-10-27,2099-12-31
SG_REGIONAL_01,ART00148,2025-03-08,2099-12-31
SG_CBD_11,ART00148,2023-01-23,2099-12-31
SG_REGIONAL_09,ART00148,2026-04-03,2099-12-31
SG_CBD_15,ART00148,2024-09-12,2099-12-31
SG_HWY_10,ART00148,2023-03-11,2099-12-31
SG_METRO_32,ART00148,2025-06-29,2099-12-31
SG_METRO_12,ART00148,2023-03-29,2099-12-31
SG_HWY_30,ART00148,2024-12-27,2099-12-31
SG_HWY_34,ART00148,2023-10-13,2099-12-31
SG_REGIONAL_37,ART00148,2025-08-16,2099-12-31
SG_CBD_31,ART00148,2025-07-27,2099-12-31
SG_REGIONAL_21,ART00148,2024-07-21,2099-12-31
SG_CBD_03,ART00148,2023-01-19,2099-12-31
SG_HWY_18,ART00148,2023-11-21,2099-12-31
SG_METRO_36,ART00148,2025-01-02,2099-12-31
SG_HWY_38,ART00148,2025-10-22,2099-12-31
SG_METRO_28,ART00148,2025-10-27,2099-12-31
SG_METRO_08,ART00148,2024-03-07,2099-12-31
SG_REGIONAL_33,ART00148,2024-12-15,2099-12-31
SG_CBD_23,ART00148,2025-12-11,2099-12-31
SG_CBD_27,ART00148,2025-03-10,2099-12-31
SG_HWY_14,ART00148,2025-11-16,2099-12-31
SG_REGIONAL_13,ART00148,2023-05-09,2099-12-31
SG_REGIONAL_17,ART00148,2023-12-24,2099-12-31
SG_METRO_04,ART00148,2023-11-07,2099-12-31
SG_METRO_00,ART00148,2024-12-21,2099-12-31
SG_REGIONAL_25,ART00148,2026-02-27,2099-12-31
SG_CBD_07,ART00148,2024-11-25,2099-12-31
SG_CBD_39,ART00148,2025-07-30,2099-12-31
SG_REGIONAL_29,ART00148,2023-10-14,2099-12-31
SG_CBD_19,ART00149,2023-05-19,2099-12-31
SG_REGIONAL_25,ART00149,2023-04-03,2099-12-31
SG_METRO_04,ART00149,2023-03-02,2099-12-31
SG_HWY_30,ART00149,2023-11-22,2099-12-31
SG_METRO_24,ART00149,2024-04-19,2099-12-31
SG_METRO_36,ART00149,2023-07-17,2099-12-31
SG_CBD_11,ART00149,2023-08-06,2099-12-31
SG_METRO_32,ART00149,2025-10-19,2099-12-31
SG_METRO_16,ART00149,2025-09-02,2099-12-31
SG_REGIONAL_37,ART00149,2024-10-24,2099-12-31
SG_HWY_22,ART00149,2024-04-19,2099-12-31
SG_HWY_10,ART00149,2024-04-29,2099-12-31
SG_HWY_18,ART00149,2023-08-04,2099-12-31
SG_CBD_27,ART00149,2023-12-23,2099-12-31
SG_REGIONAL_33,ART00149,2025-02-25,2099-12-31
SG_HWY_26,ART00149,2025-05-10,2099-12-31
SG_CBD_39,ART00149,2023-05-12,2099-12-31
SG_METRO_12,ART00149,2023-05-07,2099-12-31
SG_METRO_16,ART00151,2024-01-29,2099-12-31
SG_CBD_07,ART00151,2023-06-26,2099-12-31
SG_HWY_02,ART00151,2026-04-07,2099-12-31
SG_METRO_04,ART00151,2023-02-19,2099-12-31
SG_METRO_28,ART00151,2023-07-17,2099-12-31
SG_CBD_23,ART00151,2024-02-21,2099-12-31
SG_REGIONAL_01,ART00151,2023-03-10,2099-12-31
SG_CBD_11,ART00151,2023-10-15,2099-12-31
SG_METRO_20,ART00151,2023-01-11,2099-12-31
SG_CBD_03,ART00151,2025-01-06,2099-12-31
SG_HWY_22,ART00151,2025-04-15,2099-12-31
SG_HWY_14,ART00151,2026-03-09,2099-12-31
SG_METRO_12,ART00151,2026-01-24,2099-12-31
SG_METRO_36,ART00151,2023-05-28,2099-12-31
SG_CBD_31,ART00151,2024-11-28,2099-12-31
SG_HWY_18,ART00151,2024-01-15,2099-12-31
SG_REGIONAL_17,ART00151,2025-12-17,2099-12-31
SG_HWY_06,ART00151,2025-10-13,2099-12-31
SG_REGIONAL_29,ART00151,2024-01-25,2099-12-31
SG_METRO_08,ART00151,2024-02-29,2099-12-31
SG_CBD_15,ART00151,2026-03-14,2099-12-31
SG_CBD_35,ART00151,2025-08-28,2099-12-31
SG_REGIONAL_09,ART00151,2025-10-22,2099-12-31
SG_HWY_38,ART00151,2024-12-22,2099-12-31
